url,appellation,verbaleDating,processedDating,ID
https://www.deckenmalerei.eu/47b4539e-39a1-47a6-b464-701002cae792,Kabinett des Fürsten,1747,1747,47b4539e-39a1-47a6-b464-701002cae792
https://www.deckenmalerei.eu/ec191dc7-3114-433d-8d69-2b2ba0fadee0,Speisesaal,1747,1747,ec191dc7-3114-433d-8d69-2b2ba0fadee0
https://www.deckenmalerei.eu/24749aad-c2a2-4efd-a5a8-b6670b432401,Raum,1609,1609,24749aad-c2a2-4efd-a5a8-b6670b432401
https://www.deckenmalerei.eu/0365ba23-3b9d-4921-8973-a51b6f1a0aa0,Der mittlere Saal im Erdgeschoss des Westflügels,1643-1650,,0365ba23-3b9d-4921-8973-a51b6f1a0aa0
https://www.deckenmalerei.eu/4aaa82a8-8082-4959-9a0d-cb989dac696e,Nordraum im Erdgeschoss des Westflügels,1643-1650,,4aaa82a8-8082-4959-9a0d-cb989dac696e
https://www.deckenmalerei.eu/5c5da5d0-4d47-41de-a7fc-d2a3b9d25d86,Rittersaal im Nordflügel,1643-1650,,5c5da5d0-4d47-41de-a7fc-d2a3b9d25d86
https://www.deckenmalerei.eu/c9867fad-851c-4486-8955-ade7cca29748,Westraum im Nordflügel,1643-1650,,c9867fad-851c-4486-8955-ade7cca29748
https://www.deckenmalerei.eu/41126178-a8d9-466c-96fc-1c84935e199d,Der „Tanzsaal“ im dritten Obergeschoss,"um 1600, nach 1669",,41126178-a8d9-466c-96fc-1c84935e199d
https://www.deckenmalerei.eu/67f5a5ab-ecdb-440f-b119-a46383933e44,Das so genannte Paradezimmer,1678,1678,67f5a5ab-ecdb-440f-b119-a46383933e44
https://www.deckenmalerei.eu/a8978f66-5177-46bf-a4e1-5a0851393d5d,Das Kaminzimmer,1678,1678,a8978f66-5177-46bf-a4e1-5a0851393d5d
https://www.deckenmalerei.eu/dcdec7fa-7acb-41e3-b59c-238c6db59375,Das ehemalige Vorgemach,1678,1678,dcdec7fa-7acb-41e3-b59c-238c6db59375
https://www.deckenmalerei.eu/f5398699-5f1a-4c5a-be6f-a89f8abf95ef,Die ehemalige Schlafkammer,1678,1678,f5398699-5f1a-4c5a-be6f-a89f8abf95ef
https://www.deckenmalerei.eu/8a1a6e1e-411b-47ef-a91d-bbaa757ed411,Festsaal,1749,1749,8a1a6e1e-411b-47ef-a91d-bbaa757ed411
https://www.deckenmalerei.eu/c491527b-7866-4895-ac89-052e620922ad,Schlosskapelle St. Salvator,"1747, 1892/93",,c491527b-7866-4895-ac89-052e620922ad
https://www.deckenmalerei.eu/01d8c924-edc6-4bb2-a731-8fc207b7da69,Das östliche Vorzimmer,1690-1695,,01d8c924-edc6-4bb2-a731-8fc207b7da69
https://www.deckenmalerei.eu/20e04d28-dbd5-4c3b-8cbb-dbdee8e6f6b4,Das Westzimmer,1690-1695,,20e04d28-dbd5-4c3b-8cbb-dbdee8e6f6b4
https://www.deckenmalerei.eu/55864625-c97f-478a-a181-65b04925962b,"Das westliche Vorzimmer, so genannte ""Ritterstube""",1690-1695,,55864625-c97f-478a-a181-65b04925962b
https://www.deckenmalerei.eu/7f2b48cb-b95b-4e85-9e9e-0b4cdf5122ad,Das Grüne Zimmer,1690-1695,,7f2b48cb-b95b-4e85-9e9e-0b4cdf5122ad
https://www.deckenmalerei.eu/8a74e33e-c333-4d83-a239-431c4be9a5ad,Das östliche Eckzimmer,1690-1695,,8a74e33e-c333-4d83-a239-431c4be9a5ad
https://www.deckenmalerei.eu/bc0b0de2-ee88-472a-9786-d40540e78041,"Der Gartensaal ""Marmorsaal""",1690-1695,,bc0b0de2-ee88-472a-9786-d40540e78041
https://www.deckenmalerei.eu/e0cc1acd-02fe-4f30-a6d0-dc423228b948,"Das westliche Eckzimmer, so genannte Bibliothek",1690-1695,,e0cc1acd-02fe-4f30-a6d0-dc423228b948
https://www.deckenmalerei.eu/0a3fe4b1-b6b6-4959-8960-e8990263e2fd,Die acht Eckkabinette,,,0a3fe4b1-b6b6-4959-8960-e8990263e2fd
https://www.deckenmalerei.eu/3622c61a-a9b4-441b-954c-b782a2b9568a,Der Hauptsaal,1669-1671,,3622c61a-a9b4-441b-954c-b782a2b9568a
https://www.deckenmalerei.eu/0b35487a-86da-4dee-9065-58fda2863805,"Das Vorzimmer des westlichen Appartements ""Chinesenzimmer""",1718-1720,,0b35487a-86da-4dee-9065-58fda2863805
https://www.deckenmalerei.eu/019acad4-b21a-44ef-9c4d-80fd842b4ed1,"Das Vorzimmer ""Grüne Zimmer""",1718-1720,,019acad4-b21a-44ef-9c4d-80fd842b4ed1
https://www.deckenmalerei.eu/bfbfd683-fb40-44be-956a-1e6dd6db8f6a,"Das Paradezimmer ""Mohrenzimmer""",1718-1720,,bfbfd683-fb40-44be-956a-1e6dd6db8f6a
https://www.deckenmalerei.eu/64635f74-e187-4b75-852c-bc2855185f20,Der Hauptsaal,1718-1720,,64635f74-e187-4b75-852c-bc2855185f20
https://www.deckenmalerei.eu/39270110-477f-437b-9266-2009f2b0071b,Das Vorzimmer bzw. Italienische Zimmer,1718-1720,,39270110-477f-437b-9266-2009f2b0071b
https://www.deckenmalerei.eu/48b849b3-4f95-476f-9319-1ab8dd59e8ed,"Das Paradezimmer ""Driburger Zimmer""",1718-1720,,48b849b3-4f95-476f-9319-1ab8dd59e8ed
https://www.deckenmalerei.eu/f27b4a09-5fc9-45a3-a04c-0a82b3e2033e,Der Gartensalon bzw. Steinerne Saal,1718-1720,,f27b4a09-5fc9-45a3-a04c-0a82b3e2033e
https://www.deckenmalerei.eu/9ac92109-dec8-4fc0-9bfc-334b04c8868d,Der Saal im Obergeschoss,1660,1660,9ac92109-dec8-4fc0-9bfc-334b04c8868d
https://www.deckenmalerei.eu/93e5359e-348c-4378-a202-d8be9dbb9e20,Das Treppenhaus,nach 1750,,93e5359e-348c-4378-a202-d8be9dbb9e20
https://www.deckenmalerei.eu/d70677fe-aa88-4f42-9c7b-ef332432a3e4,Raum mit unbekannter Lage,,,d70677fe-aa88-4f42-9c7b-ef332432a3e4
https://www.deckenmalerei.eu/13b6a7de-95de-439f-b5b5-72e6bef004f2,Der Saal,1730-1731,,13b6a7de-95de-439f-b5b5-72e6bef004f2
https://www.deckenmalerei.eu/f82e7e40-2936-4c6c-b1c0-fbd01f0ae206,Die Vorhalle,1730-1731,,f82e7e40-2936-4c6c-b1c0-fbd01f0ae206
https://www.deckenmalerei.eu/bcacefcc-22d6-49e6-b6b1-66da43bf6035,Gartensaal,1767-1767,,bcacefcc-22d6-49e6-b6b1-66da43bf6035
https://www.deckenmalerei.eu/8a708985-bb1d-4626-a1eb-febb23d488ef,Ehemalige Stube,um 1760,1760,8a708985-bb1d-4626-a1eb-febb23d488ef
https://www.deckenmalerei.eu/2663b645-6d35-443e-b8e3-1c28977f000e,Raum im zweiten Obergeschoss,,,2663b645-6d35-443e-b8e3-1c28977f000e
https://www.deckenmalerei.eu/88ed6502-ff76-4019-a4c1-fc6d4ff1d47d,Saal im zweiten Obergeschoss,1732,1732,88ed6502-ff76-4019-a4c1-fc6d4ff1d47d
https://www.deckenmalerei.eu/a6ad4de1-f681-475f-81c5-f3ac4507ca29,Saal im ersten Obergeschoss,1732,1732,a6ad4de1-f681-475f-81c5-f3ac4507ca29
https://www.deckenmalerei.eu/a7233ced-070c-4d8a-91d2-659efc1c7d87,Audienzgemach,1711-1715,,a7233ced-070c-4d8a-91d2-659efc1c7d87
https://www.deckenmalerei.eu/3c4a46a6-9058-40b6-9060-66711d5539ea,Kapellenraum,1725-1728,,3c4a46a6-9058-40b6-9060-66711d5539ea
https://www.deckenmalerei.eu/001a5226-5260-432f-bcfc-099e148f7196,Kapelle,1768,1768,001a5226-5260-432f-bcfc-099e148f7196
https://www.deckenmalerei.eu/3b00e693-e72b-4687-a6f5-e15fd36058d8,Gewölbter Raum mit Jahreszeiten,nach 1611,,3b00e693-e72b-4687-a6f5-e15fd36058d8
https://www.deckenmalerei.eu/4688d12b-6314-4d02-8659-1b0eff844de2,Turmzimmer aus dem 18. Jahrhundert mit eingebrachter Deckenmalerei von 1611,nach 1749,,4688d12b-6314-4d02-8659-1b0eff844de2
https://www.deckenmalerei.eu/5ea02b31-5159-4d44-a1c5-9cb5c9da842c,Erdgeschoßraum mit eingebrachter historischer Deckenmalerei von nach 1611,nach 16611,,5ea02b31-5159-4d44-a1c5-9cb5c9da842c
https://www.deckenmalerei.eu/8b4248a7-6644-4120-a7a5-9f2ef5348676,Die ehemalige Schlosskapelle St. Maria,Umbau 1720,,8b4248a7-6644-4120-a7a5-9f2ef5348676
https://www.deckenmalerei.eu/920e3b48-f0b8-43ca-a2f8-9be1bed5008f,Festsaal,Entwurf und Ausführung 1747–1751,,920e3b48-f0b8-43ca-a2f8-9be1bed5008f
https://www.deckenmalerei.eu/66773668-b5b4-47e7-8b08-62d3e5358d03,Die ehem.  Sommerstube,1778-1779,,66773668-b5b4-47e7-8b08-62d3e5358d03
https://www.deckenmalerei.eu/b9adc48c-5d13-4b2e-8522-9da67b4a6f59,Grotte im Residenzgarten Idstein,1651/52,,b9adc48c-5d13-4b2e-8522-9da67b4a6f59
https://www.deckenmalerei.eu/52c30be5-46d9-473f-ab51-43d973a610f5,Der Hauptsaal (Rittersaal),1719-1721,,52c30be5-46d9-473f-ab51-43d973a610f5
https://www.deckenmalerei.eu/d4718c57-3d53-4c8d-928f-670142ed8073,Das Treppenhaus,1716-1718,,d4718c57-3d53-4c8d-928f-670142ed8073
https://www.deckenmalerei.eu/d7e54bd7-27e4-493f-afa9-4dc4c20c17dc,Die Schlosskapelle,"1167, 1718-1721",,d7e54bd7-27e4-493f-afa9-4dc4c20c17dc
https://www.deckenmalerei.eu/5bb5959b-5114-48df-b04d-118950d4d946,Ecksaal,1696,1696,5bb5959b-5114-48df-b04d-118950d4d946
https://www.deckenmalerei.eu/99660621-4733-477f-83f4-1792004f2530,Das Treppenhaus des 18. Jahrhunderts,um 1750,1750,99660621-4733-477f-83f4-1792004f2530
https://www.deckenmalerei.eu/16a88556-0fc9-4fe1-97cb-fb97fd7d2427,Bad,1718-1721,,16a88556-0fc9-4fe1-97cb-fb97fd7d2427
https://www.deckenmalerei.eu/97ee23b1-d9ca-4986-81bf-2ead09a7e8d9,Kabinett,1718-1721,,97ee23b1-d9ca-4986-81bf-2ead09a7e8d9
https://www.deckenmalerei.eu/b4ed7d3b-0de7-466f-9962-4a44b9b5be35,Saal,1718-1721,,b4ed7d3b-0de7-466f-9962-4a44b9b5be35
https://www.deckenmalerei.eu/3a043362-3054-4532-9722-79a33a5b9e99,"Das obere Vestibül, der so genannte Florasaal",1749-1751,,3a043362-3054-4532-9722-79a33a5b9e99
https://www.deckenmalerei.eu/15d5eca9-0535-43bc-afd4-2e13538e4964,Bruderschaftskapelle in der ehem. Stiftskirche St. Peter u. Paul,"ab 1629, 1730, um 1735",,15d5eca9-0535-43bc-afd4-2e13538e4964
https://www.deckenmalerei.eu/06675995-e2e2-4661-aabb-5ddec48e024f,Prälatenkapelle im ehem. Stiftsgebäude,1729-1753,,06675995-e2e2-4661-aabb-5ddec48e024f
https://www.deckenmalerei.eu/b04fbb47-dbbe-45a0-9632-987076c7aca8,Festsaal im ehem. Stiftsgebäude,1729-1753,,b04fbb47-dbbe-45a0-9632-987076c7aca8
https://www.deckenmalerei.eu/48842f04-c75f-4f9b-807b-e967ef64c499,Wohnstube,1782,1782,48842f04-c75f-4f9b-807b-e967ef64c499
https://www.deckenmalerei.eu/4c3747d8-5ee6-4f65-b983-8fcc63899480,Der so genannte Rittersaal (Kemenate) im Palas,"1330-1340, 1490, 1570",,4c3747d8-5ee6-4f65-b983-8fcc63899480
https://www.deckenmalerei.eu/504f07bd-d97b-4001-8455-99bf4b2b9f3a,Der so genannte Graf-Diether-Saal im Krummen Saalbau,1490,1490,504f07bd-d97b-4001-8455-99bf4b2b9f3a
https://www.deckenmalerei.eu/a3abe534-33b4-4378-9d15-8f32366c7676,Der so genannte Herkulessaal im Palas,"1330-1340, 1490",,a3abe534-33b4-4378-9d15-8f32366c7676
https://www.deckenmalerei.eu/d617bc58-52eb-4712-ad10-7ef82eb1e37a,Das so genannte Gemalte Zimmer im Palas,"1330-1340, 1490",,d617bc58-52eb-4712-ad10-7ef82eb1e37a
https://www.deckenmalerei.eu/22de873e-3368-45e1-9b0b-ef336f0c8bd9,Raum,,,22de873e-3368-45e1-9b0b-ef336f0c8bd9
https://www.deckenmalerei.eu/b2bc8a47-caf0-49f8-a62f-5fab4c168e57,Der Innenraum,1712 und 1760,,b2bc8a47-caf0-49f8-a62f-5fab4c168e57
https://www.deckenmalerei.eu/9106cd88-ae14-4ebd-850f-5d2a2313cb80,Der mittlere Raum im Parnass,1707-1710,,9106cd88-ae14-4ebd-850f-5d2a2313cb80
https://www.deckenmalerei.eu/00746264-0c94-41c0-9097-d057db7941e2,Das ehemalige so genannte Billardzimmer,"1715-1723, 1745",,00746264-0c94-41c0-9097-d057db7941e2
https://www.deckenmalerei.eu/23930c8c-95a0-4cae-92bc-672b7d874302,Die ehemalige Schlosskapelle,"1715-1723, 1746-1753",,23930c8c-95a0-4cae-92bc-672b7d874302
https://www.deckenmalerei.eu/815a2d78-af4a-4986-b05c-49b5dbb465b3,Die so genannte Braune Galerie,1681-1685,,815a2d78-af4a-4986-b05c-49b5dbb465b3
https://www.deckenmalerei.eu/d7056df9-3b98-4ffa-a949-6a093c23f7b7,Das Audienzzimmer der Herzogin,"1682-1685, 1747-1751",,d7056df9-3b98-4ffa-a949-6a093c23f7b7
https://www.deckenmalerei.eu/f38d4885-2008-40b1-9788-ace4c97ade73,Das Porzellankabinett,"1695-1699, 1723-1726",,f38d4885-2008-40b1-9788-ace4c97ade73
https://www.deckenmalerei.eu/306ada20-64e1-4bf2-b4e1-11105f49e240,Das Vorzimmer des Herzogs,"1683-1686, 1722",,306ada20-64e1-4bf2-b4e1-11105f49e240
https://www.deckenmalerei.eu/389084d7-803d-41f8-b956-2fba700b636c,Das Ankleide- und Betkabinett des Herzogs,"1682-1684, 1720-1730+",,389084d7-803d-41f8-b956-2fba700b636c
https://www.deckenmalerei.eu/9b095452-e857-41f5-9997-76c8c266d9be,Das Arbeitskabinett des Herzogs,1683-1686,,9b095452-e857-41f5-9997-76c8c266d9be
https://www.deckenmalerei.eu/e3b04328-27b2-4be7-804f-e3e3817368eb,Das Audienzzimmer des Herzogs,1683-1686,,e3b04328-27b2-4be7-804f-e3e3817368eb
https://www.deckenmalerei.eu/e7fa3d86-b1ca-41fc-9aa8-0b8d2bd0172d,Der Ostvorsaal,1643-1646,,e7fa3d86-b1ca-41fc-9aa8-0b8d2bd0172d
https://www.deckenmalerei.eu/f37c2c4b-3b70-4db2-a144-dfdfe3a3bbea,Das gemeinsame herzogliche Schlafzimmer,1682-1686,,f37c2c4b-3b70-4db2-a144-dfdfe3a3bbea
https://www.deckenmalerei.eu/455ff2f4-6bc7-4afe-bfec-773ee6ee8699,Die Schlosskirche,"1643-1646, 1687-1697",,455ff2f4-6bc7-4afe-bfec-773ee6ee8699
https://www.deckenmalerei.eu/1b2296e8-ba6a-4735-bfbc-b5fdf68c7956,Der Herrschaftsstand,1690-1697,,1b2296e8-ba6a-4735-bfbc-b5fdf68c7956
https://www.deckenmalerei.eu/539dfe89-f4ee-4a7d-9fd7-63577b38a522,Das so genannte Oppida Magazin,1710,1710,539dfe89-f4ee-4a7d-9fd7-63577b38a522
https://www.deckenmalerei.eu/494619eb-f456-43eb-af62-aa417410a410,Das Schlafzimmer und seine Wandmalereireste,"1675-1680, 1720-1725",,494619eb-f456-43eb-af62-aa417410a410
https://www.deckenmalerei.eu/5ce9cfec-4dd7-4f94-903f-0f80edcd2c62,Das zweite Vorzimmer,"1675-1680, 1700-1715",,5ce9cfec-4dd7-4f94-903f-0f80edcd2c62
https://www.deckenmalerei.eu/9b15a8ff-a7bb-45b0-916a-ab799d513292,Das erste Vorzimmer,"1675-1680, 1710-1720",,9b15a8ff-a7bb-45b0-916a-ab799d513292
https://www.deckenmalerei.eu/af19c15b-c1ad-46cf-8691-4584eb1d8178,Das Betkabinett mit Altarbereich,1695-1715,,af19c15b-c1ad-46cf-8691-4584eb1d8178
https://www.deckenmalerei.eu/7c96725b-eae2-4e73-bf5b-35159dc14fe7,Das so genannte Kleine Geographiezimmer,1712,1712,7c96725b-eae2-4e73-bf5b-35159dc14fe7
https://www.deckenmalerei.eu/7d711157-edf6-4d65-aa10-ea2c647cb132,Der neue Hauptsaal,1683-1686,,7d711157-edf6-4d65-aa10-ea2c647cb132
https://www.deckenmalerei.eu/7e7af262-c85b-4cb5-850a-d1771266c8ff,Der ehemalige Hauptsaal,1645-1655,,7e7af262-c85b-4cb5-850a-d1771266c8ff
https://www.deckenmalerei.eu/b11fa566-fa59-4f76-8385-e60c6470d836,Das so genannte Große Geographiezimmer,1712,1712,b11fa566-fa59-4f76-8385-e60c6470d836
https://www.deckenmalerei.eu/ffba6493-0237-4790-861e-8c8b20b7a55a,Das Münzkabinett,1712-1713,,ffba6493-0237-4790-861e-8c8b20b7a55a
https://www.deckenmalerei.eu/12e9aec6-c676-4ca3-b9e7-2d8a488faf3e,Bacchus-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,12e9aec6-c676-4ca3-b9e7-2d8a488faf3e
https://www.deckenmalerei.eu/181801c7-3281-430f-9992-f25f42ba5dc0,Schlosskapelle,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,181801c7-3281-430f-9992-f25f42ba5dc0
https://www.deckenmalerei.eu/33b35d2f-60f4-41a2-a791-71c018a8f264,Jupiter-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,33b35d2f-60f4-41a2-a791-71c018a8f264
https://www.deckenmalerei.eu/8bfbedee-07c9-42dc-942e-f77bc3ec6d1a,Winter-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,8bfbedee-07c9-42dc-942e-f77bc3ec6d1a
https://www.deckenmalerei.eu/adfda09c-179f-41b3-8b49-aa96e3116c45,Ceres-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,adfda09c-179f-41b3-8b49-aa96e3116c45
https://www.deckenmalerei.eu/bf4acb66-839e-454c-8829-eb8bf8cbd31f,Flora-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,bf4acb66-839e-454c-8829-eb8bf8cbd31f
https://www.deckenmalerei.eu/ff11d823-c4a8-4be5-adc4-9432017dbc89,Diana-Zimmer,"Bauzeit zwischen 1698–1717, Freskierung um 1710–1720",,ff11d823-c4a8-4be5-adc4-9432017dbc89
https://www.deckenmalerei.eu/2a8e817c-a3d4-4fff-ae92-59551e818189,ehemaliger Raum,,,2a8e817c-a3d4-4fff-ae92-59551e818189
https://www.deckenmalerei.eu/e188baf5-abf7-4fef-bc0b-15c380293838,ehemaliger Raum,,,e188baf5-abf7-4fef-bc0b-15c380293838
https://www.deckenmalerei.eu/8acf8caf-0277-4500-9b6b-02c137a53ac3,Großer Saal,1715-1719,,8acf8caf-0277-4500-9b6b-02c137a53ac3
https://www.deckenmalerei.eu/38c5187c-8651-4edc-922e-0d5acdfb9c95,Vorzimmer der Fürstin,um 1664-1669,,38c5187c-8651-4edc-922e-0d5acdfb9c95
https://www.deckenmalerei.eu/4f62d2e6-21a2-4e84-8c96-b90aa893861f,Gemach der Fürstin,"Räume um 1664-1669, Ausstattung um 1715",,4f62d2e6-21a2-4e84-8c96-b90aa893861f
https://www.deckenmalerei.eu/223cbb82-826a-4801-9cc4-d5efcc918673,Marmorsaal,nach 1756,,223cbb82-826a-4801-9cc4-d5efcc918673
https://www.deckenmalerei.eu/726fbfef-f2e2-439c-ae2b-1cd7bdf15a24,Der Kemladen,um 1650,1650,726fbfef-f2e2-439c-ae2b-1cd7bdf15a24
https://www.deckenmalerei.eu/188a200e-ccd6-4fd1-bf29-547ab46be4fb,Rittersaal,,,188a200e-ccd6-4fd1-bf29-547ab46be4fb
https://www.deckenmalerei.eu/628548a7-57a5-4fbd-836d-6b7b744423bb,Ausgemalter Raum im 2. OG,um 1732,1732,628548a7-57a5-4fbd-836d-6b7b744423bb
https://www.deckenmalerei.eu/498fdf50-0161-454c-a91e-170510983fbe,Erkerzimmer,,,498fdf50-0161-454c-a91e-170510983fbe
https://www.deckenmalerei.eu/e75d5dc8-9e1e-4dda-a7a3-bb232484acbf,Kirchenraum,1748-1750,,e75d5dc8-9e1e-4dda-a7a3-bb232484acbf
https://www.deckenmalerei.eu/d0e688c4-5188-4adf-aa9e-cc76ef908d8c,Die Vordiele (Flur),1759,1759,d0e688c4-5188-4adf-aa9e-cc76ef908d8c
https://www.deckenmalerei.eu/f82c09ee-fe4f-4ea5-a9a9-f312f8099a09,Der Saal,,,f82c09ee-fe4f-4ea5-a9a9-f312f8099a09
https://www.deckenmalerei.eu/778cac90-695e-4f5b-bc5b-33758a5f969a,Herrenzimmer / Decke,1700-1705,,778cac90-695e-4f5b-bc5b-33758a5f969a
https://www.deckenmalerei.eu/3aa1880f-2843-4977-9f74-0b9173510933,Das Jagdzimmer,,,3aa1880f-2843-4977-9f74-0b9173510933
https://www.deckenmalerei.eu/93450e42-7fb4-4b39-b409-a81104730910,Der Kapellenraum,1749,1749,93450e42-7fb4-4b39-b409-a81104730910
https://www.deckenmalerei.eu/bd46300a-2a5f-4f71-9c61-4444c453a27c,Hauskapelle,um 1766,1766,bd46300a-2a5f-4f71-9c61-4444c453a27c
https://www.deckenmalerei.eu/72266649-50e1-4a22-ad0c-c5b1cdaef970,Langhaus,"15. Jh., 1752–1756",,72266649-50e1-4a22-ad0c-c5b1cdaef970
https://www.deckenmalerei.eu/acaba7a8-52bc-4dde-83fd-ce4f014c48ca,Chor,1752–1756,,acaba7a8-52bc-4dde-83fd-ce4f014c48ca
https://www.deckenmalerei.eu/7c7e507b-79c0-4765-b677-a6f129990f54,Raum,,,7c7e507b-79c0-4765-b677-a6f129990f54
https://www.deckenmalerei.eu/d69f83a5-25cc-45ce-ae79-6b475db4ba78,Kabinett,1730-1737,,d69f83a5-25cc-45ce-ae79-6b475db4ba78
https://www.deckenmalerei.eu/1743f3c7-98a3-4f12-8601-df47e087e1c1,Audienzzimmer,1730-1737,,1743f3c7-98a3-4f12-8601-df47e087e1c1
https://www.deckenmalerei.eu/28552c70-5305-417b-ae6c-baa366ce2e48,Kabinett,1730-1737,,28552c70-5305-417b-ae6c-baa366ce2e48
https://www.deckenmalerei.eu/cfa07a20-c643-11e9-b733-65672f97cce2,unbekannt,,,cfa07a20-c643-11e9-b733-65672f97cce2
https://www.deckenmalerei.eu/766e547e-66a8-43db-91b8-6dfccf2a438f,Der Zuschauerraum,"1664-1667, 1685-1686",,766e547e-66a8-43db-91b8-6dfccf2a438f
https://www.deckenmalerei.eu/39dc7643-4958-4070-8589-6c5a2aec9c32,Die so genannte Laterne des Standerkers,1525-1535,,39dc7643-4958-4070-8589-6c5a2aec9c32
https://www.deckenmalerei.eu/6284ff95-1e3b-4888-ac1c-f8dfa6a4cc05,Unbekannter Raum,,,6284ff95-1e3b-4888-ac1c-f8dfa6a4cc05
https://www.deckenmalerei.eu/7231cb40-c085-4c66-949c-0f64145c38f7,Das ehemalige Haupttreppenhaus,1697-1700,,7231cb40-c085-4c66-949c-0f64145c38f7
https://www.deckenmalerei.eu/73f6331b-6406-44fc-a1cb-ee64cd53a4a5,Der so genannte Hirschsaal,1586-1590,,73f6331b-6406-44fc-a1cb-ee64cd53a4a5
https://www.deckenmalerei.eu/a979e230-56a6-4307-bf0a-f9e220d16ab6,"Der Raum mit der ""Persianischen Decke""",1585,1585,a979e230-56a6-4307-bf0a-f9e220d16ab6
https://www.deckenmalerei.eu/085a1ed0-fa4a-4ecc-8398-a9a86db60774,Herz-Kabinett,,,085a1ed0-fa4a-4ecc-8398-a9a86db60774
https://www.deckenmalerei.eu/08c40fd7-d121-43a9-94d0-e924ae6aa748,Rittersaal,,,08c40fd7-d121-43a9-94d0-e924ae6aa748
https://www.deckenmalerei.eu/0a945fc3-28fc-4589-a387-14cd3d97ea72,Zimmer göttlicher Kinder,,,0a945fc3-28fc-4589-a387-14cd3d97ea72
https://www.deckenmalerei.eu/150e9556-758f-4001-9c6b-caa0ff4e810d,Zimmer des Neptun,,,150e9556-758f-4001-9c6b-caa0ff4e810d
https://www.deckenmalerei.eu/25fc5e1b-68c2-496e-a1e9-8d371e42017c,Zimmer des Herkules,,,25fc5e1b-68c2-496e-a1e9-8d371e42017c
https://www.deckenmalerei.eu/3cac0e09-f3e2-4bb4-89df-f00331b5039d,Kabinett,,,3cac0e09-f3e2-4bb4-89df-f00331b5039d
https://www.deckenmalerei.eu/3cc2e090-3fb4-4c31-8d28-70c4649e2ab6,Zimmer der Venus,,,3cc2e090-3fb4-4c31-8d28-70c4649e2ab6
https://www.deckenmalerei.eu/bab5a1e6-c7dc-448b-b83b-8c21999d88e5,Kabinett,,,bab5a1e6-c7dc-448b-b83b-8c21999d88e5
https://www.deckenmalerei.eu/c35db61d-de14-47e3-afa5-bda2228ad3fb,Zimmer der vier Jahreszeiten,,,c35db61d-de14-47e3-afa5-bda2228ad3fb
https://www.deckenmalerei.eu/c815fae4-ac17-4364-95d7-00fff8ddcf67,Zimmer der Fama,,,c815fae4-ac17-4364-95d7-00fff8ddcf67
https://www.deckenmalerei.eu/d1a586d3-7948-45b7-82c0-e31cbb36f439,Zimmer des Endymion,,,d1a586d3-7948-45b7-82c0-e31cbb36f439
https://www.deckenmalerei.eu/f1021805-8604-4157-a702-eb6f1b879362,Zimmer der Künste,,,f1021805-8604-4157-a702-eb6f1b879362
https://www.deckenmalerei.eu/fa9f7ef8-bedc-48a4-a595-af1479953372,Zimmer der Tugenden,,,fa9f7ef8-bedc-48a4-a595-af1479953372
https://www.deckenmalerei.eu/1292a89f-f298-48e7-ac72-f2414a7b5461,Oberes Herrengemach,um/nach 1573,,1292a89f-f298-48e7-ac72-f2414a7b5461
https://www.deckenmalerei.eu/8171b9a1-71ef-4d1d-81fa-8636d4f12d8b,Das nordöstliche Zimmer,1762,1762,8171b9a1-71ef-4d1d-81fa-8636d4f12d8b
https://www.deckenmalerei.eu/f60685fa-5110-4a88-aee9-e1129377147c,Haus Welda,,,f60685fa-5110-4a88-aee9-e1129377147c
https://www.deckenmalerei.eu/6903b6b7-4340-466d-a93b-aa42c99e26e8,Schlosskapelle,nach 1721,,6903b6b7-4340-466d-a93b-aa42c99e26e8
https://www.deckenmalerei.eu/0f3afac5-517a-4b60-99b3-3a10746f1310,Der Mittelsaal im Erdgeschoss,1732-1752,,0f3afac5-517a-4b60-99b3-3a10746f1310
https://www.deckenmalerei.eu/1d096334-e3ef-4319-be60-654850d18283,Der so genannte Große Salon,1698-1710,,1d096334-e3ef-4319-be60-654850d18283
https://www.deckenmalerei.eu/2a7b341a-e4f4-45cf-92ff-e0795badb1b6,Die Kapelle,1708-1710,,2a7b341a-e4f4-45cf-92ff-e0795badb1b6
https://www.deckenmalerei.eu/f89547a1-9fef-4f97-8003-4245a1830af3,Das Vestibül,1732-1752,,f89547a1-9fef-4f97-8003-4245a1830af3
https://www.deckenmalerei.eu/faf97d77-83d5-4946-b632-2787f0bf4b4d,Ehemaliger Raum,,,faf97d77-83d5-4946-b632-2787f0bf4b4d
https://www.deckenmalerei.eu/6a7f4396-bb5b-440c-9886-687d91c74c14,Der Herrensaal,1494-1505,,6a7f4396-bb5b-440c-9886-687d91c74c14
https://www.deckenmalerei.eu/1ac00a86-4b7f-46be-b2eb-beb2aa40a5bf,Der Herrschaftsstand,1719-1723,,1ac00a86-4b7f-46be-b2eb-beb2aa40a5bf
